,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id_number,fiscal_year,department_name,vendor_name,transaction_date,dollar_amount,government_activity,fund_group_name,fund_type,fund_name,fund,account_name,account_code,transaction_id,expenditure_type,fiscal_month_number,fiscal_year_month,fiscal_year_quarter,calendar_month_number,calendar_month_year,calendar_month,data_source,authority_name,department_number,program,vendor_id,zip,payment_method,payment_status,inv_num,invoice_due_date,inv_date,inv_line,inv_dist_line,po_num,description,detailed_item_description,po_date,po_line_number,procurement_organization,buyer_name,supplier_city,supplier_country,bu_name,site_location,currency,vendor_num,sales_tax_percent,sales_tax,item_code,item_code_name,discount,authority,btrc,value_of_spend,receiver_id,settlement_judgment,authority_link,invoice_discount_due_date,unit_price,quantity
917,917.0,917.0,87960.0,6926836,2021,WATER AND POWER,US ROCK CORPORATION,2020-10-02T00:00:00.000,1127.69,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,POWER REVENUE FUND,704,POWER REVENUE FUND,51,504506,MATERIALS AND SUPPLIES,4,2021-4(OCT),2021-02,10,"OCTOBER,2020",OCTOBER,LADWP,US ROCK CORPORATION,98,POWER REVENUE FUND,66827000,90305,CHECK,PAID,3419,2020-10-08T00:00:00.000,2020-09-13T00:00:00.000,1,1,94658,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,23.01,01907   0,,,,,,2020-10-08T00:00:00.000,,
918,918.0,918.0,88001.0,6926418,2021,WATER AND POWER,"DAKOTA COMMUNICATIONS, LLC",2020-10-02T00:00:00.000,30019.42,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,POWER REVENUE FUND,704,POWER REVENUE FUND,51,507249,PROFESSIONAL SERVICES,4,2021-4(OCT),2021-02,10,"OCTOBER,2020",OCTOBER,LADWP,"DAKOTA COMMUNICATIONS, LLC",98,POWER REVENUE FUND,69400008,90017,CHECK,PAID,9917,2020-09-23T00:00:00.000,2020-09-22T00:00:00.000,1,1,,PROFESSIONAL SERVICES,PROFESSIONAL SERVICES,,,LADWP,,LOS ANGELES,USA,,LOS ANGELES,USD,"069400008 - DAKOTA COMMUNICATIONS, LLC",,,,,0.0,49614   1,,,,,,2020-09-23T00:00:00.000,,
919,919.0,919.0,88185.0,6926611,2021,WATER AND POWER,AMERICAN UTILITY PRODUCTS,2020-09-24T00:00:00.000,7213.86,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,POWER REVENUE FUND,704,POWER REVENUE FUND,51,505674,MATERIALS AND SUPPLIES,3,2021-3(SEP),2021-01,9,"SEPTEMBER,2020",SEPTEMBER,LADWP,AMERICAN UTILITY PRODUCTS,98,POWER REVENUE FUND,43575005,91740,CHECK,PAID,7521,2020-09-15T00:00:00.000,2020-09-14T00:00:00.000,1,1,,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,GLENDORA,USA,,LOS ANGELES,USD,043575005 - AMERICAN UTILITY PRODUCTS,,,,,0.0,21888   1,,,,,,2020-09-15T00:00:00.000,,
920,920.0,920.0,88265.0,6925922,2021,WATER AND POWER,US ROCK CORPORATION,2020-09-17T00:00:00.000,755.75,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,185375,MATERIALS AND SUPPLIES,3,2021-3(SEP),2021-01,9,"SEPTEMBER,2020",SEPTEMBER,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3331,2020-09-20T00:00:00.000,2020-08-21T00:00:00.000,1,1,92123,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,0.0,01785 011,,,,,,2020-09-20T00:00:00.000,,
921,921.0,921.0,88266.0,6925921,2021,WATER AND POWER,US ROCK CORPORATION,2020-09-17T00:00:00.000,778.24,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,185363,MATERIALS AND SUPPLIES,3,2021-3(SEP),2021-01,9,"SEPTEMBER,2020",SEPTEMBER,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3270,2020-09-13T00:00:00.000,2020-08-14T00:00:00.000,1,1,92215,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,0.0,01785 011,,,,,,2020-09-13T00:00:00.000,,
922,922.0,922.0,88267.0,6925920,2021,WATER AND POWER,US ROCK CORPORATION,2020-09-17T00:00:00.000,1642.36,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,185347,MATERIALS AND SUPPLIES,3,2021-3(SEP),2021-01,9,"SEPTEMBER,2020",SEPTEMBER,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3332,2020-09-20T00:00:00.000,2020-08-21T00:00:00.000,1,1,92215,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,0.0,01785 011,,,,,,2020-09-20T00:00:00.000,,
923,923.0,923.0,88268.0,6925919,2021,WATER AND POWER,US ROCK CORPORATION,2020-09-23T00:00:00.000,1491.63,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,185238,MATERIALS AND SUPPLIES,3,2021-3(SEP),2021-01,9,"SEPTEMBER,2020",SEPTEMBER,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3423,2020-09-29T00:00:00.000,2020-09-04T00:00:00.000,1,1,95568,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,30.44,01785 011,,,,,,2020-09-29T00:00:00.000,,
924,924.0,924.0,88269.0,6925918,2021,WATER AND POWER,US ROCK CORPORATION,2020-09-16T00:00:00.000,2425.5,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,185206,MATERIALS AND SUPPLIES,3,2021-3(SEP),2021-01,9,"SEPTEMBER,2020",SEPTEMBER,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3327,2020-09-20T00:00:00.000,2020-08-21T00:00:00.000,1,1,92157,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,0.0,01785 011,,,,,,2020-09-20T00:00:00.000,,
925,925.0,925.0,88270.0,6925917,2021,WATER AND POWER,US ROCK CORPORATION,2020-09-01T00:00:00.000,768.44,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,182628,MATERIALS AND SUPPLIES,3,2021-3(SEP),2021-01,9,"SEPTEMBER,2020",SEPTEMBER,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3268,2020-09-08T00:00:00.000,2020-08-14T00:00:00.000,1,1,88825,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,15.68,01785   0,,,,,,2020-09-08T00:00:00.000,,
926,926.0,926.0,88271.0,6925916,2021,WATER AND POWER,US ROCK CORPORATION,2020-08-26T00:00:00.000,1482.11,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,181796,MATERIALS AND SUPPLIES,2,2021-2(AUG),2021-01,8,"AUGUST,2020",AUGUST,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3250,2020-09-01T00:00:00.000,2020-08-07T00:00:00.000,1,1,88910,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,30.25,01785   0,,,,,,2020-09-01T00:00:00.000,,
927,927.0,927.0,88272.0,6925915,2021,WATER AND POWER,US ROCK CORPORATION,2020-08-26T00:00:00.000,2236.68,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,181788,MATERIALS AND SUPPLIES,2,2021-2(AUG),2021-01,8,"AUGUST,2020",AUGUST,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3259,2020-09-01T00:00:00.000,2020-08-07T00:00:00.000,1,1,88910,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,45.65,01785   0,,,,,,2020-09-01T00:00:00.000,,
928,928.0,928.0,88273.0,6925914,2021,WATER AND POWER,US ROCK CORPORATION,2020-08-04T00:00:00.000,4524.39,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,POWER REVENUE FUND,704,POWER REVENUE FUND,51,595992,MATERIALS AND SUPPLIES,2,2021-2(AUG),2021-01,8,"AUGUST,2020",AUGUST,LADWP,US ROCK CORPORATION,98,POWER REVENUE FUND,66827000,90305,CHECK,PAID,3165,2020-08-10T00:00:00.000,2020-07-16T00:00:00.000,1,1,84455,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,92.33,01785   0,,,,,,2020-08-10T00:00:00.000,,
929,929.0,929.0,88274.0,6925913,2021,WATER AND POWER,US ROCK CORPORATION,2020-08-19T00:00:00.000,3747.43,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,180840,MATERIALS AND SUPPLIES,2,2021-2(AUG),2021-01,8,"AUGUST,2020",AUGUST,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3233,2020-08-25T00:00:00.000,2020-07-31T00:00:00.000,1,1,87124,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,76.48,01785   0,,,,,,2020-08-25T00:00:00.000,,
930,930.0,930.0,88275.0,6925912,2021,WATER AND POWER,US ROCK CORPORATION,2020-08-12T00:00:00.000,2250.85,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,180050,MATERIALS AND SUPPLIES,2,2021-2(AUG),2021-01,8,"AUGUST,2020",AUGUST,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3201,2020-08-18T00:00:00.000,2020-07-24T00:00:00.000,1,1,86240,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,45.94,01785   0,,,,,,2020-08-18T00:00:00.000,,
931,931.0,931.0,88276.0,6925911,2021,WATER AND POWER,US ROCK CORPORATION,2020-08-04T00:00:00.000,1468.84,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,178948,MATERIALS AND SUPPLIES,2,2021-2(AUG),2021-01,8,"AUGUST,2020",AUGUST,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3177,2020-08-10T00:00:00.000,2020-07-16T00:00:00.000,1,1,84454,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,29.98,01785   0,,,,,,2020-08-10T00:00:00.000,,
932,932.0,932.0,88277.0,6925910,2021,WATER AND POWER,US ROCK CORPORATION,2020-08-04T00:00:00.000,775.32,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,178942,MATERIALS AND SUPPLIES,2,2021-2(AUG),2021-01,8,"AUGUST,2020",AUGUST,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3173,2020-08-10T00:00:00.000,2020-07-16T00:00:00.000,1,1,84447,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,15.82,01785   0,,,,,,2020-08-10T00:00:00.000,,
933,933.0,933.0,88278.0,6925909,2021,WATER AND POWER,US ROCK CORPORATION,2020-08-04T00:00:00.000,719.45,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,178941,MATERIALS AND SUPPLIES,2,2021-2(AUG),2021-01,8,"AUGUST,2020",AUGUST,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3178,2020-08-10T00:00:00.000,2020-07-16T00:00:00.000,1,1,84447,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,14.68,01785   0,,,,,,2020-08-10T00:00:00.000,,
934,934.0,934.0,88279.0,6925908,2021,WATER AND POWER,US ROCK CORPORATION,2020-08-04T00:00:00.000,1434.91,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,178936,MATERIALS AND SUPPLIES,2,2021-2(AUG),2021-01,8,"AUGUST,2020",AUGUST,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3163,2020-08-10T00:00:00.000,2020-07-16T00:00:00.000,1,1,84461,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,29.28,01785   0,,,,,,2020-08-10T00:00:00.000,,
935,935.0,935.0,88281.0,6925906,2021,WATER AND POWER,US ROCK CORPORATION,2020-07-21T00:00:00.000,399.22,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,177974,MATERIALS AND SUPPLIES,1,2021-1(JUL),2021-01,7,"JULY,2020",JULY,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3108,2020-07-27T00:00:00.000,2020-07-02T00:00:00.000,1,1,82315,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,8.15,01785   0,,,,,,2020-07-27T00:00:00.000,,
936,936.0,936.0,88282.0,6925905,2021,WATER AND POWER,US ROCK CORPORATION,2020-07-15T00:00:00.000,2245.73,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,177720,MATERIALS AND SUPPLIES,1,2021-1(JUL),2021-01,7,"JULY,2020",JULY,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3072,2020-07-21T00:00:00.000,2020-06-26T00:00:00.000,1,1,81366,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,45.83,01785   0,,,,,,2020-07-21T00:00:00.000,,
937,937.0,937.0,88283.0,6925904,2021,WATER AND POWER,US ROCK CORPORATION,2020-07-15T00:00:00.000,1569.51,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,177318,MATERIALS AND SUPPLIES,1,2021-1(JUL),2021-01,7,"JULY,2020",JULY,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3082,2020-07-21T00:00:00.000,2020-06-26T00:00:00.000,1,1,81355,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,32.03,01785   0,,,,,,2020-07-21T00:00:00.000,,
938,938.0,938.0,88284.0,6925903,2021,WATER AND POWER,US ROCK CORPORATION,2020-07-15T00:00:00.000,395.53,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,177306,MATERIALS AND SUPPLIES,1,2021-1(JUL),2021-01,7,"JULY,2020",JULY,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3081,2020-07-21T00:00:00.000,2020-06-26T00:00:00.000,1,1,81362,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,8.07,01785   0,,,,,,2020-07-21T00:00:00.000,,
939,939.0,939.0,88285.0,6925902,2021,WATER AND POWER,US ROCK CORPORATION,2020-07-15T00:00:00.000,2271.22,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,177303,MATERIALS AND SUPPLIES,1,2021-1(JUL),2021-01,7,"JULY,2020",JULY,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3066,2020-07-21T00:00:00.000,2020-06-26T00:00:00.000,1,1,81369,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,46.35,01785   0,,,,,,2020-07-21T00:00:00.000,,
940,940.0,940.0,88864.0,6925932,2021,WATER AND POWER,US ROCK CORPORATION,2020-09-29T00:00:00.000,976.96,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,POWER REVENUE FUND,704,POWER REVENUE FUND,51,504327,MATERIALS AND SUPPLIES,3,2021-3(SEP),2021-01,9,"SEPTEMBER,2020",SEPTEMBER,LADWP,US ROCK CORPORATION,98,POWER REVENUE FUND,66827000,90305,CHECK,PAID,3415,2020-10-05T00:00:00.000,2020-09-10T00:00:00.000,1,1,93728,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,19.94,01907   0,,,,,,2020-10-05T00:00:00.000,,
941,941.0,941.0,88865.0,6925931,2021,WATER AND POWER,US ROCK CORPORATION,2020-09-16T00:00:00.000,437.88,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,POWER REVENUE FUND,704,POWER REVENUE FUND,51,504245,MATERIALS AND SUPPLIES,3,2021-3(SEP),2021-01,9,"SEPTEMBER,2020",SEPTEMBER,LADWP,US ROCK CORPORATION,98,POWER REVENUE FUND,66827000,90305,CHECK,PAID,3306,2020-09-13T00:00:00.000,2020-08-14T00:00:00.000,1,1,92225,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,0.0,01785 011,,,,,,2020-09-13T00:00:00.000,,
942,942.0,942.0,88866.0,6925930,2021,WATER AND POWER,US ROCK CORPORATION,2020-09-16T00:00:00.000,4459.69,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,POWER REVENUE FUND,704,POWER REVENUE FUND,51,504241,MATERIALS AND SUPPLIES,3,2021-3(SEP),2021-01,9,"SEPTEMBER,2020",SEPTEMBER,LADWP,US ROCK CORPORATION,98,POWER REVENUE FUND,66827000,90305,CHECK,PAID,3385,2020-09-22T00:00:00.000,2020-08-28T00:00:00.000,1,1,94630,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,91.01,01785 011,,,,,,2020-09-22T00:00:00.000,,
943,943.0,943.0,88867.0,6925929,2021,WATER AND POWER,US ROCK CORPORATION,2020-09-16T00:00:00.000,2287.42,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,POWER REVENUE FUND,704,POWER REVENUE FUND,51,503640,MATERIALS AND SUPPLIES,3,2021-3(SEP),2021-01,9,"SEPTEMBER,2020",SEPTEMBER,LADWP,US ROCK CORPORATION,98,POWER REVENUE FUND,66827000,90305,CHECK,PAID,3377,2020-09-22T00:00:00.000,2020-08-28T00:00:00.000,1,1,92209,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,46.68,01785 011,,,,,,2020-09-22T00:00:00.000,,
944,944.0,944.0,88868.0,6925928,2021,WATER AND POWER,US ROCK CORPORATION,2020-09-02T00:00:00.000,3111.74,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,POWER REVENUE FUND,704,POWER REVENUE FUND,51,502239,MATERIALS AND SUPPLIES,3,2021-3(SEP),2021-01,9,"SEPTEMBER,2020",SEPTEMBER,LADWP,US ROCK CORPORATION,98,POWER REVENUE FUND,66827000,90305,CHECK,PAID,3311,2020-09-08T00:00:00.000,2020-08-14T00:00:00.000,1,1,92353,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,63.51,01785 011,,,,,,2020-09-08T00:00:00.000,,
945,945.0,945.0,88869.0,6925927,2021,WATER AND POWER,US ROCK CORPORATION,2020-09-02T00:00:00.000,3063.82,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,POWER REVENUE FUND,704,POWER REVENUE FUND,51,502236,MATERIALS AND SUPPLIES,3,2021-3(SEP),2021-01,9,"SEPTEMBER,2020",SEPTEMBER,LADWP,US ROCK CORPORATION,98,POWER REVENUE FUND,66827000,90305,CHECK,PAID,3313,2020-09-08T00:00:00.000,2020-08-14T00:00:00.000,1,1,92353,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,62.53,01785 011,,,,,,2020-09-08T00:00:00.000,,
946,946.0,946.0,88870.0,6925926,2021,WATER AND POWER,US ROCK CORPORATION,2020-09-09T00:00:00.000,2921.92,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,POWER REVENUE FUND,704,POWER REVENUE FUND,51,502158,MATERIALS AND SUPPLIES,3,2021-3(SEP),2021-01,9,"SEPTEMBER,2020",SEPTEMBER,LADWP,US ROCK CORPORATION,98,POWER REVENUE FUND,66827000,90305,CHECK,PAID,3343,2020-09-15T00:00:00.000,2020-08-21T00:00:00.000,1,1,92355,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,59.63,01785 011,,,,,,2020-09-15T00:00:00.000,,
947,947.0,947.0,88871.0,6925925,2021,WATER AND POWER,US ROCK CORPORATION,2020-09-09T00:00:00.000,2906.06,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,POWER REVENUE FUND,704,POWER REVENUE FUND,51,502154,MATERIALS AND SUPPLIES,3,2021-3(SEP),2021-01,9,"SEPTEMBER,2020",SEPTEMBER,LADWP,US ROCK CORPORATION,98,POWER REVENUE FUND,66827000,90305,CHECK,PAID,3344,2020-09-15T00:00:00.000,2020-08-21T00:00:00.000,1,1,92355,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,59.31,01785 011,,,,,,2020-09-15T00:00:00.000,,
948,948.0,948.0,88872.0,6925924,2021,WATER AND POWER,US ROCK CORPORATION,2020-08-26T00:00:00.000,2990.84,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,POWER REVENUE FUND,704,POWER REVENUE FUND,51,599652,MATERIALS AND SUPPLIES,2,2021-2(AUG),2021-01,8,"AUGUST,2020",AUGUST,LADWP,US ROCK CORPORATION,98,POWER REVENUE FUND,66827000,90305,CHECK,PAID,3251,2020-09-01T00:00:00.000,2020-08-07T00:00:00.000,1,1,88918,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,61.04,01785   0,,,,,,2020-09-01T00:00:00.000,,
949,949.0,949.0,88873.0,6925923,2021,WATER AND POWER,US ROCK CORPORATION,2020-09-23T00:00:00.000,778.17,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,WATER REVENUE FUND,705,WATER REVENUE FUND,1,185415,MATERIALS AND SUPPLIES,3,2021-3(SEP),2021-01,9,"SEPTEMBER,2020",SEPTEMBER,LADWP,US ROCK CORPORATION,98,WATER REVENUE FUND,66827000,90305,CHECK,PAID,3411,2020-09-29T00:00:00.000,2020-09-04T00:00:00.000,1,1,95568,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,INGLEWOOD,USA,,LOS ANGELES,USD,066827000 - US ROCK CORPORATION,,,,,15.88,01785 011,,,,,,2020-09-29T00:00:00.000,,
950,950.0,950.0,89120.0,6925676,2021,WATER AND POWER,"BRYTE SAVINGS, LLC",2020-08-19T00:00:00.000,26816.55,"TRANSPORTATION, COMMERCE AND ENTERPRISE",PROPRIETARY,ENTERPRISE,POWER REVENUE FUND,704,POWER REVENUE FUND,51,599896,MATERIALS AND SUPPLIES,2,2021-2(AUG),2021-01,8,"AUGUST,2020",AUGUST,LADWP,"BRYTE SAVINGS, LLC",98,POWER REVENUE FUND,68658001,90037,CHECK,PAID,5,2020-08-04T00:00:00.000,2020-08-03T00:00:00.000,1,1,,MATERIALS AND SUPPLIES,MATERIALS AND SUPPLIES,,,LADWP,,LOS ANGELES,USA,,LOS ANGELES,USD,"068658001 - BRYTE SAVINGS, LLC",,,,,0.0,21680   0,,,,,,2020-08-04T00:00:00.000,,
